okrsek	celkem	ANO	ODS	CSSD	KSCM	KDU	SZ	TOP	CP	Usv	SSO	Ost
546135_11041	6089	695	792	1307	764	276	92	227	91	45	84	1716
546135_11042	10082	2488	655	1023	675	264	362	626	346	392	53	3198
546135_11043	8619	2301	411	1343	838	322	142	408	135	98	52	2569
546135_11044	7098	1657	188	1165	721	446	195	224	182	230	246	1844
546135_11045	7766	902	918	1200	1217	684	253	365	238	191	182	1616
546135_11046	9601	2201	509	1789	722	295	214	398	200	226	256	2791
546135_11047	11847	2058	840	1942	1939	499	199	535	206	167	139	3323
546135_11048	7707	1514	513	2156	1038	422	36	147	36	146	129	1570
546135_11049	10288	1726	782	2062	1931	560	119	143	115	104	59	2687
546135_11050	10538	1958	1032	1927	2119	230	115	310	102	107	12	2626
546135_11051	9062	1899	299	1493	1702	992	102	85	100	55	51	2284
546135_11052	8376	1555	546	1580	1407	284	47	181	44	809	0	1923
546135_11053	8070	1645	188	1573	1235	510	193	50	187	156	43	2290
546135_11054	8071	1889	101	1448	1607	340	106	59	98	163	133	2127
546135_11055	9132	2372	521	1388	1544	427	275	353	276	51	101	1824
546135_11056	14003	2655	906	2100	1298	1415	153	840	142	114	193	4187
546135_11057	11620	2079	693	2038	1933	1150	284	204	274	261	97	2607
546135_11058	10864	2454	503	1778	1045	1004	183	700	162	150	153	2732
546135_11059	10871	2590	318	2110	1795	742	195	182	187	103	20	2629
546135_11060	11027	2184	826	2313	2000	812	166	370	162	186	54	1954
546135_11061	10424	2784	628	1825	1053	945	277	140	267	121	263	2121
546135_11062	10021	1546	623	2624	1352	640	211	313	186	84	138	2304
546135_11063	8411	2413	529	1748	1487	324	47	97	46	87	129	1504
546135_11064	8345	1644	693	1609	1155	790	109	101	95	136	178	1835
546135_11065	4934	1466	48	787	874	94	52	48	47	234	6	1278
546135_11066	9410	2082	628	2125	1370	510	125	137	115	112	88	2118
546135_11067	6493	973	408	2398	846	193	66	19	65	138	1	1386
546135_11068	4985	1449	298	642	778	135	46	90	44	135	0	1368
546135_11069	7662	1831	369	554	588	378	275	234	268	223	175	2767
546135_11070	5652	1460	320	1043	638	328	79	184	67	55	87	1391
546135_11071	5843	502	279	1656	1239	408	5	104	2	94	47	1507
546135_11072	6977	1737	276	887	959	560	26	48	24	239	135	2086
546135_11073	11514	2407	962	2101	1624	551	265	187	289	168	66	2894
546135_11074	9588	1689	573	1890	1614	562	69	415	66	232	212	2266
546135_11075	10309	2113	535	2295	1350	515	254	503	223	141	126	2254
546135_11076	6307	1759	357	869	1053	237	88	67	81	178	44	1574
546135_11077	11451	2783	649	2148	1456	783	29	56	25	180	165	3177
546135_11078	9603	1849	543	2415	1314	501	230	140	204	187	91	2129
546135_11079	14389	3125	706	3588	2310	876	142	310	198	381	214	2539
546135_11080	9481	1995	903	1935	1532	245	251	55	222	185	2	2156
546135_11081	5648	1208	332	730	703	503	92	349	87	51	130	1463
546135_11082	6396	1523	456	1065	1003	131	83	269	79	16	93	1678
546135_11083	6655	1114	396	1540	1036	365	25	166	22	221	88	1682
546135_11084	6595	1449	193	769	1086	556	102	338	96	93	140	1773
546135_11085	7834	1813	712	1272	671	355	210	149	195	163	216	2078
546135_11086	7090	1611	279	827	1046	161	113	398	96	276	43	2240
546135_11087	9669	1996	594	1822	1413	820	90	327	74	63	240	2230
546135_11088	7807	1768	587	1556	1053	172	187	148	176	148	9	2003
546135_11089	8798	1870	508	1553	650	532	196	371	177	281	389	2271
546135_11090	11344	2571	1134	1896	767	1040	251	420	230	318	178	2539
546135_11091	12879	2788	1475	2041	1765	973	157	694	142	160	7	2677
546135_11092	11918	2503	623	1485	1468	889	181	373	163	293	309	3631
546135_11093	8925	2258	962	543	695	1263	120	471	116	1	470	2026
546135_11094	11876	2568	666	1197	1221	862	112	971	105	98	172	3904
546135_11095	11696	2629	1114	1325	1317	917	284	553	278	227	44	3008
546135_11096	1576	88	225	707	271	137	0	0	0	0	0	148
546208_4001	5673	854	806	1458	654	381	38	407	6	-1	95	974
546208_4002	4717	978	364	1267	463	116	39	559	10	-1	88	833
546208_4003	4480	848	606	1284	404	284	72	375	14	-1	4	589
546208_4004	5832	1146	907	1060	360	273	46	508	8	-1	235	1289
546208_4005	6213	748	950	1093	760	290	71	530	16	-1	124	1631
546208_4006	3352	395	349	635	403	247	52	408	11	-1	108	744
546208_4007	6436	1153	840	1305	684	205	94	532	20	-1	183	1420
546208_4008	5723	799	952	1675	462	97	32	575	6	-1	119	1006
546208_4009	5285	422	987	995	1010	411	40	352	8	-1	123	937
546208_4010	6391	1125	1068	1160	709	315	64	685	16	-1	76	1173
546208_4011	7612	1369	647	1716	316	400	114	885	23	-1	348	1794
546208_4012	6804	978	760	1312	679	150	91	929	19	-1	196	1690
546208_4013	6238	951	774	1229	1105	137	46	353	11	-1	61	1571
546208_4014	8224	1274	922	1507	1166	467	97	678	21	-1	193	1899
546208_4015	6810	1013	806	2375	593	458	69	571	11	-1	104	810
546208_4016	4879	868	528	1465	434	276	33	420	8	-1	54	793
546208_4017	5805	740	902	1367	392	507	34	449	7	-1	174	1233
546208_4018	4522	849	466	1304	311	197	23	449	5	-1	133	785
546208_4019	7459	1238	691	1421	942	532	112	590	22	-1	59	1852
546208_4020	6124	1497	630	1067	609	423	57	572	13	-1	397	859
546208_4021	5827	1033	849	1316	492	307	83	497	16	-1	201	1033
546208_4022	12191	1991	1876	1580	709	465	134	1601	28	-1	286	3521
546208_4023	7146	1116	1082	1159	799	372	67	702	15	-1	148	1686
546208_4024	3373	790	368	355	272	120	23	376	4	-1	133	932
546208_4025	11280	1951	2212	1156	478	422	85	1403	15	-1	258	3300
546224_15001	19439	3498	2060	2067	1319	2788	404	1313	405	196	81	5308
546224_15002	8813	2757	425	1435	635	844	64	400	50	152	9	2042
546224_15003	3946	1098	363	1300	403	93	42	49	37	97	32	432
546224_15004	8554	1681	365	1723	1643	276	296	400	252	104	7	1807
546224_15005	5590	1353	353	1457	940	268	61	98	57	51	14	938
546224_15006	3666	1128	189	438	779	333	6	88	2	47	3	653
546224_15007	5154	861	233	866	900	379	112	307	86	60	2	1348
546224_15008	4973	818	271	1066	590	234	56	147	51	228	18	1494
546224_15009	4624	829	187	1071	1391	195	54	53	44	130	8	662
546224_15010	6295	1317	274	1098	1453	242	95	229	86	146	3	1352
546224_15011	6418	967	504	1241	651	594	128	196	111	101	14	1911
546224_15012	7878	1480	822	1531	456	721	153	337	120	17	19	2222
546224_15013	7382	1349	321	1527	1741	388	109	262	90	146	18	1431
546224_15014	7927	1655	572	1587	1090	280	204	156	176	137	29	2041
546224_15015	5930	1315	329	1087	884	184	190	160	168	113	9	1491
546224_15016	7441	1646	401	1151	991	733	33	190	25	216	8	2047
546224_15017	8526	2368	312	1673	1006	654	215	311	170	113	17	1687
546224_15018	6033	1195	410	1124	810	518	48	230	39	2	21	1636
546224_15019	5904	1367	774	920	1092	323	109	112	110	68	19	1010
546224_15020	8185	1458	595	2147	1267	482	195	96	153	139	31	1622
546224_15021	7727	1671	460	1898	713	236	124	96	109	94	23	2303
546224_15022	6236	981	234	973	1625	283	302	185	245	136	0	1272
546224_15023	8222	2102	656	2086	1137	170	52	167	63	119	20	1650
546224_15024	9299	1478	640	2613	784	701	337	349	301	46	20	2030
546224_15025	5428	1178	289	1168	1036	140	77	100	67	278	21	1074
546224_15026	9595	2391	143	2479	1169	440	151	415	138	48	22	2199
546224_15027	10188	2073	771	2632	1441	514	153	378	115	102	29	1980
546224_15028	8836	1811	694	1982	1082	300	147	417	120	63	29	2191
546224_15029	8684	1633	838	1564	1273	570	391	295	345	2	20	1753
546224_15030	5987	1185	282	1219	1185	265	85	187	76	107	13	1383
546224_15031	7184	1134	784	1924	1581	278	101	108	88	25	22	1139
546224_15032	8204	1587	359	2629	974	769	75	105	66	47	7	1586
546224_15033	5472	1201	187	1221	813	315	147	224	128	47	18	1171
546224_15034	7973	1521	455	2216	1125	410	95	145	85	141	51	1729
546224_15035	7091	1176	581	1682	850	600	132	222	142	140	26	1540
546224_15036	9883	2297	771	1927	1077	393	158	550	126	147	23	2414
546224_15037	6998	1472	500	1598	1137	310	124	185	106	274	6	1286
546224_15038	6594	1227	321	1668	1090	431	199	233	174	93	4	1154
546224_15039	7090	1370	725	982	1105	860	133	200	125	16	3	1571
546224_15040	9101	2351	742	1393	933	365	51	409	44	185	9	2619
546224_15041	9867	2980	883	1706	766	619	169	279	142	186	18	2119
546224_15042	9215	1968	693	2149	686	328	209	427	182	233	8	2332
546224_15043	6967	1127	164	1875	917	510	123	246	111	48	22	1824
546224_15044	8486	1871	749	1759	1187	236	57	194	47	408	15	1963
546224_15045	8332	1952	314	2500	986	477	176	271	156	115	19	1366
546224_15046	5575	869	651	1146	819	195	134	60	133	195	6	1367
546224_15047	8400	1525	794	1113	639	545	150	523	136	177	17	2781
546224_15048	7505	1673	637	1238	776	459	140	202	116	148	10	2106
546224_15049	6336	1285	592	1051	765	256	181	365	154	95	13	1579
546224_15050	7099	1020	507	2058	1010	415	210	293	183	99	33	1271
546224_15051	8928	1168	285	2240	1265	684	267	275	252	257	37	2198
546224_15052	8069	1657	733	1327	690	686	225	419	197	95	15	2025
546224_15053	6682	1305	323	1895	1052	364	166	160	136	29	15	1237
546224_15054	9433	1734	936	1939	1722	336	11	502	5	167	16	2065
546224_15055	9492	2038	610	1840	1044	372	75	441	74	112	12	2874
546224_15056	6397	1217	199	1484	777	686	53	243	42	18	6	1672
546224_15057	5982	1454	94	992	1429	46	26	182	23	46	0	1690
546224_15058	6884	1440	367	1049	1036	376	33	236	26	74	20	2227
546224_15059	10060	1968	801	2240	862	432	132	620	107	283	14	2601
546224_15060	5598	931	16	885	1036	358	76	272	63	270	14	1677
546224_15061	6289	1231	230	1490	592	414	51	157	75	49	26	1974
546224_15062	6812	1602	363	1843	782	174	52	433	50	217	9	1287
546224_15063	4026	589	261	957	776	147	11	93	10	92	6	1084
546224_15064	6106	1606	158	969	1013	226	81	136	105	44	10	1758
546224_15065	6340	1104	311	722	1673	201	181	95	161	229	46	1617
546224_15066	6594	1416	307	1294	587	315	148	191	125	507	20	1684
546224_15067	5761	1022	62	1041	752	291	75	162	64	50	13	2229
546224_15068	8118	1360	573	1456	1080	205	182	230	157	411	10	2454
546224_15069	7381	1375	875	1281	866	544	127	326	108	63	1	1815
546224_15070	8462	1462	790	2349	1000	329	147	302	130	155	1	1797
546224_15071	8523	2077	94	1937	1617	405	120	214	109	142	12	1796
546224_15072	9494	1278	503	1995	1222	1057	77	302	67	323	29	2641
546224_15073	6514	1125	142	2158	947	272	74	184	65	233	8	1306
546224_15074	8629	1488	347	2010	1304	345	195	144	171	84	42	2499
546224_15075	7287	957	451	1808	1346	275	105	308	89	127	7	1814
546224_15076	6910	1704	319	1106	750	234	315	295	283	44	1	1859
546224_15077	10907	1631	646	2457	2429	420	165	536	137	276	33	2177
546224_15078	9373	1136	584	1883	1096	1161	138	99	117	146	11	3002
546224_15079	11914	2090	550	2455	1223	765	250	565	220	278	26	3492
547034_11001	13817	3094	1003	1191	947	-1	450	1398	-1	-1	327	5407
547034_11002	12418	1624	609	822	1800	-1	378	1032	-1	-1	237	5916
547034_11003	13448	3284	433	1033	668	-1	366	960	-1	-1	194	6510
547034_11004	18045	3804	1375	1298	1312	-1	680	1741	-1	-1	799	7036
547034_11005	20960	4063	1838	1405	1481	-1	592	2510	-1	-1	455	8616
547034_11006	18828	3592	1292	1573	2115	-1	621	1379	-1	-1	332	7924
547034_11007	15614	2608	907	1809	622	-1	101	1231	-1	-1	551	7785
547034_11008	13745	3332	813	1185	1206	-1	228	632	-1	-1	236	6113
547034_11009	14093	2459	1194	1268	1119	-1	451	1755	-1	-1	276	5571
547034_11010	16818	2306	772	662	1623	-1	399	1175	-1	-1	65	9816
547034_11011	17980	2335	862	827	441	-1	326	815	-1	-1	282	12092
547034_11012	17743	3009	916	1323	507	-1	737	1937	-1	-1	980	8334
547034_11013	17588	3155	1051	2288	1845	-1	324	1594	-1	-1	231	7100
547034_11014	10332	1689	651	1519	746	-1	508	983	-1	-1	140	4096
547034_11015	20796	3758	1417	1703	1176	-1	926	2800	-1	-1	877	8139
547034_11016	21101	3496	1026	1108	722	-1	541	3950	-1	-1	381	9877
547034_11017	16028	3791	1058	1633	1115	-1	236	1491	-1	-1	558	6146
547034_11018	6913	1289	233	855	674	-1	319	455	-1	-1	90	2998
547034_11019	13453	2858	889	1100	951	-1	255	707	-1	-1	263	6430
547034_11020	10655	1473	368	1191	522	-1	105	1374	-1	-1	421	5201
547034_11021	15178	2542	816	1190	1749	-1	384	1342	-1	-1	454	6701
547034_11022	14072	2039	447	1768	1080	-1	467	964	-1	-1	259	7048
547034_11023	13659	2792	616	1263	789	-1	350	1447	-1	-1	345	6057
547034_11024	11947	2723	297	989	1025	-1	124	542	-1	-1	229	6018
547034_11025	13225	1863	734	1586	784	-1	326	1419	-1	-1	94	6419
547034_11026	14879	3238	1157	920	1181	-1	95	1518	-1	-1	427	6343
547034_11027	15117	1991	775	1243	1677	-1	239	1279	-1	-1	325	7588
547034_11028	12362	2241	500	2002	1147	-1	215	1117	-1	-1	224	4916
547034_11029	11469	1971	943	1625	731	-1	114	507	-1	-1	273	5305
547034_11030	14732	2216	1203	1016	1215	-1	287	1710	-1	-1	195	6890
547034_11031	15077	2196	1154	1058	776	-1	410	2211	-1	-1	464	6808
547034_11032	13799	2159	928	774	719	-1	239	1347	-1	-1	341	7292
547034_11033	14810	2828	729	655	1249	-1	645	1789	-1	-1	290	6625
547034_11034	17598	3529	858	1609	1497	-1	570	1163	-1	-1	637	7735
547034_11035	13367	2648	642	1089	981	-1	410	1012	-1	-1	285	6300
547034_11036	14196	3031	566	1735	1549	-1	246	1079	-1	-1	634	5356
547034_11037	14012	2326	998	1223	1500	-1	748	1234	-1	-1	171	5812
547034_11038	13327	1613	1040	1741	1127	-1	676	878	-1	-1	237	6015
547034_11039	11167	2151	408	1336	861	-1	335	585	-1	-1	141	5350
547034_11040	16241	1405	149	1353	680	-1	142	586	-1	-1	49	11877
547034_11041	19182	2980	493	1030	879	-1	327	1607	-1	-1	59	11807
547034_11042	18245	3599	1325	1581	1694	-1	408	1647	-1	-1	228	7763
547034_11043	15852	3355	653	1442	1126	-1	639	1548	-1	-1	589	6500
547034_11044	15632	2770	1326	1325	1046	-1	503	1353	-1	-1	850	6459
547034_11045	19444	2563	1414	971	425	-1	378	2219	-1	-1	304	11170
547034_11046	20315	2701	1051	926	368	-1	179	1083	-1	-1	262	13745
547034_11047	13490	2907	824	1211	1008	-1	549	1369	-1	-1	180	5442
547034_11048	15069	3291	466	1347	859	-1	706	462	-1	-1	445	7493
547034_11049	13095	2761	790	777	401	-1	1919	1350	-1	-1	472	4625
547034_11050	17170	2959	1466	497	405	-1	1751	1234	-1	-1	358	8500
547034_11051	13872	3469	754	1568	457	-1	528	1706	-1	-1	458	4932
547034_11052	17069	3846	795	2363	1247	-1	615	1541	-1	-1	324	6338
547034_11053	12046	3183	479	1288	57	-1	205	1730	-1	-1	171	4933
547034_11054	20757	3402	1176	2111	1531	-1	534	2314	-1	-1	413	9276
547034_11055	16339	3196	1093	1401	865	-1	850	2100	-1	-1	752	6082
547034_11056	16097	3743	758	1217	910	-1	398	2103	-1	-1	287	6681
547034_11057	15939	3748	1345	1003	1613	-1	812	1832	-1	-1	168	5418
547034_11058	16944	3117	1408	1682	744	-1	355	1538	-1	-1	530	7570
547034_11059	21069	2826	911	910	478	-1	1134	2834	-1	-1	892	11084
547034_11060	20432	3572	737	732	588	-1	562	1622	-1	-1	598	12021
547034_11061	25622	3399	1517	2092	1095	-1	373	2467	-1	-1	689	13990
547034_11062	21833	2601	1310	464	540	-1	799	1957	-1	-1	554	13608
547042_37001	4968	890	-1	635	-1	336	-1	591	-1	-1	-1	2516
547042_37002	6235	1425	-1	469	-1	247	-1	1181	-1	-1	-1	2913
547042_37003	4768	955	-1	439	-1	109	-1	632	-1	-1	-1	2633
547042_37004	4547	735	-1	282	-1	74	-1	1000	-1	-1	-1	2456
547042_37005	4555	707	-1	464	-1	243	-1	1068	-1	-1	-1	2073
547042_37006	2804	546	-1	307	-1	146	-1	556	-1	-1	-1	1249
547051_38001	7486	-1	691	1021	461	134	-1	1061	-1	-1	-1	4118
547051_38002	7930	-1	800	712	456	187	-1	832	-1	-1	-1	4943
547051_38003	5309	-1	400	649	341	95	-1	813	-1	-1	-1	3011
547051_38004	5606	-1	530	821	327	96	-1	788	-1	-1	-1	3044
547051_38005	8222	-1	691	1024	532	152	-1	784	-1	-1	-1	5039
547051_38006	6784	-1	464	901	264	220	-1	827	-1	-1	-1	4108
547107_12001	12358	2328	1532	1015	982	669	156	1839	-1	-1	548	3289
547107_12002	12740	2467	1219	1734	1257	656	112	1845	-1	-1	653	2797
547107_12003	17958	3543	2229	1003	445	1100	241	4157	-1	-1	268	4972
547107_12004	11989	2480	1727	762	525	718	119	2287	-1	-1	372	2999
547107_12005	9684	1899	830	707	385	618	155	1605	-1	-1	550	2935
547107_12006	12321	2518	1405	868	519	952	172	2032	-1	-1	44	3811
547107_12007	9556	1968	1047	956	356	706	98	1420	-1	-1	369	2636
547107_12008	12362	2822	1050	1235	539	656	124	2601	-1	-1	536	2799
547107_12009	12913	2738	1556	1765	659	689	180	1760	-1	-1	253	3313
547107_12010	10556	1839	1115	1278	541	480	202	1855	-1	-1	359	2887
547107_12011	10987	2259	1017	882	850	369	183	1779	-1	-1	1034	2614
547107_12012	12362	2254	1806	935	385	485	185	2492	-1	-1	764	3056
547107_12013	13442	2256	736	1029	926	938	148	3241	-1	-1	396	3772
547107_12014	11178	2357	708	1391	645	794	78	1721	-1	-1	873	2611
547107_12015	6907	1918	660	376	330	189	25	2011	-1	-1	564	834
547107_12016	5023	1692	446	637	244	156	24	766	-1	-1	130	928
547107_12017	8844	2760	751	55	365	499	125	1628	-1	-1	300	2361
547107_12018	9120	1674	1338	1108	614	452	133	1191	-1	-1	267	2343
547107_12019	8923	2212	684	485	437	458	139	1608	-1	-1	474	2426
547107_12020	10274	2446	797	1320	647	394	108	1796	-1	-1	523	2243
547107_12021	9800	2388	746	1295	454	501	92	1923	-1	-1	396	2005
547107_12022	10398	2587	1410	1187	537	491	89	1747	-1	-1	300	2050
547107_12023	8413	2357	469	1044	477	362	125	1273	-1	-1	312	1994
547107_12024	9755	2309	1160	1043	803	362	82	1959	-1	-1	411	1626
547107_12025	6903	1710	668	1323	345	239	54	1063	-1	-1	317	1184
547107_12026	7262	1751	1066	595	729	269	80	1161	-1	-1	97	1514
547107_12027	8812	1300	928	909	550	549	134	1617	-1	-1	445	2380
547107_12028	7774	1479	733	801	923	392	91	1379	-1	-1	159	1817
547107_12029	8885	1687	342	1763	1747	265	127	939	-1	-1	247	1768
547107_12030	9418	2174	1287	767	863	423	54	1377	-1	-1	382	2091
547107_12031	8067	2346	616	1036	797	413	75	874	-1	-1	222	1688
547107_12032	7201	1416	817	941	750	356	87	873	-1	-1	312	1649
547107_12033	7348	1710	570	1398	1632	206	33	763	-1	-1	138	898
547107_12034	7631	1898	478	877	1160	280	60	1241	-1	-1	340	1297
547107_12035	4973	1578	264	906	389	48	74	898	-1	-1	58	758
547107_12036	9058	2727	907	1351	844	416	47	1013	-1	-1	263	1490
547107_12037	7826	1825	451	1473	1096	147	91	1138	-1	-1	270	1335
547107_12038	7469	1782	793	1474	561	160	72	1123	-1	-1	394	1110
547107_12039	9330	2465	671	1336	484	364	130	1386	-1	-1	238	2256
547107_12040	9347	2293	674	1411	1021	260	124	1377	-1	-1	256	1931
547107_12041	7926	1642	644	1266	672	229	64	1579	-1	-1	349	1481
547107_12042	8686	2347	885	1054	537	272	81	1745	-1	-1	362	1403
547107_12043	9007	2649	811	728	752	244	165	1443	-1	-1	279	1936
547107_12044	7468	2428	665	980	310	334	85	838	-1	-1	43	1785
547107_12045	7012	2084	445	1728	546	193	55	703	-1	-1	312	946
547107_12046	6476	1847	661	1062	572	211	69	743	-1	-1	191	1120
547107_12047	7337	2407	324	834	796	305	97	770	-1	-1	98	1706
547107_12048	9982	2685	715	1362	660	768	60	898	-1	-1	231	2603
547107_12049	8715	1940	238	676	631	710	100	1375	-1	-1	272	2773
547107_12050	9429	2513	507	1135	952	770	92	604	-1	-1	187	2669
547115_54001	3501	-1	1199	174	96	-1	-1	554	-1	-1	-1	1478
547115_54002	3800	-1	1209	117	190	-1	-1	725	-1	-1	-1	1559
547115_54003	566	-1	271	14	6	-1	-1	81	-1	-1	-1	194
547140_41001	3680	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3680
547158_42001	5331	310	408	20	274	-1	-1	-1	-1	-1	-1	4319
547158_42002	5148	297	365	18	212	-1	-1	-1	-1	-1	-1	4256
547174_17001	8683	-1	2301	1050	417	431	-1	1493	-1	107	337	2547
547174_17002	8704	-1	1929	1048	816	979	-1	1954	-1	74	265	1639
547174_17003	5103	-1	1665	869	610	281	-1	323	-1	29	343	983
547174_17004	6459	-1	2005	1019	700	420	-1	715	-1	49	189	1362
547174_17005	7615	-1	2369	1365	729	476	-1	962	-1	32	251	1431
547174_17006	4923	-1	1450	517	349	291	-1	557	-1	28	303	1428
547174_17007	6534	-1	2239	855	434	417	-1	727	-1	80	346	1436
547174_17008	6741	-1	1023	944	854	453	-1	419	-1	57	385	2606
547174_17009	6008	-1	1820	808	583	260	-1	673	-1	37	290	1537
547174_17010	8298	-1	2708	1553	625	523	-1	859	-1	40	278	1712
547174_17011	6290	-1	1207	655	758	398	-1	685	-1	46	210	2331
547174_17012	9135	-1	2651	1083	1239	352	-1	983	-1	32	344	2451
547174_17013	8374	-1	2077	1077	784	465	-1	743	-1	96	303	2829
547174_17014	8187	-1	1810	788	962	531	-1	973	-1	110	409	2604
547174_17015	7636	-1	2331	700	379	780	-1	1016	-1	64	408	1958
547174_17016	9621	-1	3334	928	491	806	-1	1581	-1	56	617	1808
547174_17017	7011	-1	1401	1211	1052	218	-1	845	-1	14	391	1879
547174_17018	8741	-1	3047	1342	215	688	-1	1156	-1	97	298	1898
547271_49001	5660	1090	209	405	-1	-1	-1	-1	-1	-1	-1	3956
547271_49002	6689	1085	306	510	-1	-1	-1	-1	-1	-1	-1	4788
547271_49003	6943	831	845	228	-1	-1	-1	-1	-1	-1	-1	5039
547271_49004	5710	901	597	505	-1	-1	-1	-1	-1	-1	-1	3707
547271_49005	5895	776	700	667	-1	-1	-1	-1	-1	-1	-1	3752
547298_27001	7738	1123	968	413	-1	-1	-1	-1	-1	146	-1	5088
547298_27002	9409	2331	801	512	-1	-1	-1	-1	-1	561	-1	5204
547301_28001	7993	905	-1	-1	-1	-1	-1	238	-1	-1	507	6343
547301_28002	12016	1049	-1	-1	-1	-1	-1	416	-1	-1	416	10135
547310_26001	10099	952	1598	1014	581	1215	296	753	-1	-1	-1	3690
547310_26002	8454	1165	1397	461	592	589	152	573	-1	-1	-1	3525
547310_26003	10926	1050	2555	977	766	666	163	411	-1	-1	-1	4338
547310_26004	7227	419	1251	238	348	312	67	404	-1	-1	-1	4188
547310_26005	10402	1544	988	350	492	435	101	814	-1	-1	-1	5678
547310_26006	12345	562	1774	179	112	402	116	468	-1	-1	-1	8732
547328_52001	3834	-1	203	-1	-1	-1	-1	1338	-1	-1	-1	2293
547344_19001	6623	689	430	257	216	67	-1	368	-1	-1	-1	4596
547344_19002	5728	506	227	264	259	87	-1	255	-1	-1	-1	4130
547344_19003	8483	747	457	307	188	213	-1	768	-1	-1	-1	5803
547344_19004	8829	852	451	356	519	141	-1	608	-1	-1	-1	5902
547344_19005	1020	82	34	10	62	99	-1	99	-1	-1	-1	634
547344_19006	5334	483	203	52	146	67	-1	398	-1	-1	-1	3985
547361_14001	2013	533	279	319	93	16	1	512	2	31	71	156
547361_14002	10406	2159	954	1296	480	165	1028	2361	36	155	567	1205
547361_14003	6043	1623	982	661	193	161	490	1373	16	57	12	475
547361_14004	6818	1323	314	865	604	134	441	1484	17	227	477	932
547361_14005	6074	1251	498	753	630	117	437	1657	16	149	89	477
547361_14006	5643	1219	561	813	920	172	297	1008	9	54	241	349
547361_14007	2013	412	160	487	191	33	136	416	6	69	41	62
547361_14008	3549	792	118	565	591	101	328	431	11	48	52	512
547361_14009	7456	2640	809	1141	439	135	583	740	22	68	214	665
547361_14010	7930	2178	735	1257	1087	141	937	827	31	70	202	465
547361_14011	7129	1763	437	1490	606	82	663	1267	23	141	134	523
547361_14012	8717	2484	632	1514	627	308	533	1230	19	239	298	833
547361_14013	6569	2099	545	932	480	148	640	980	21	49	225	450
547361_14014	4933	1291	757	759	666	53	258	531	8	23	161	426
547361_14015	6587	2064	946	880	664	86	488	782	16	113	164	384
547361_14016	9032	2570	596	855	484	279	723	1822	26	93	211	1373
547361_14017	14524	3355	1403	1273	1004	632	1170	2621	46	196	812	2012
547361_14018	8390	335	161	1455	73	660	1056	2529	38	146	420	1517
547361_14019	12371	3522	352	1354	1231	474	1323	1527	46	563	852	1127
547361_14020	11849	3850	931	1037	335	276	1233	1892	40	401	605	1249
547361_14021	12734	3234	1336	1369	538	379	1330	2469	44	176	642	1217
547361_14022	11645	3530	776	1143	449	307	954	2031	34	197	651	1573
547361_14023	11238	2512	1263	1050	629	179	1509	2160	50	132	664	1090
547361_14024	12095	2502	1639	869	583	460	746	3562	25	231	291	1187
547361_14025	8956	1830	1543	1054	403	197	1227	1727	37	134	228	576
547361_14026	9369	2751	533	1069	341	162	706	2758	24	198	368	459
547361_14027	10979	2672	1095	1262	381	203	865	2680	32	130	662	997
547361_14028	8898	2537	937	804	159	203	725	2373	25	425	229	481
547361_14029	8215	2129	510	1178	725	168	801	1001	29	226	403	1045
547361_14030	8821	2075	545	976	357	405	962	2025	33	138	305	1000
547361_14031	10354	2818	896	1008	259	296	907	2294	31	280	604	961
547361_14032	9829	2353	1032	1351	188	212	895	3191	29	98	193	287
547379_29001	7526	-1	2725	544	-1	-1	-1	529	-1	-1	-1	3728
547387_15001	12875	3461	1210	1179	1298	606	456	1451	-1	198	-1	3016
547387_15002	11445	3232	752	926	617	581	450	1539	-1	171	-1	3177
547387_15003	12643	3866	1969	1285	820	547	394	1554	-1	151	-1	2057
547387_15004	8174	2145	789	615	1172	362	266	687	-1	67	-1	2071
547387_15005	9440	3070	1279	1301	641	364	275	770	-1	163	-1	1577
547387_15006	13335	3638	1329	1128	496	985	723	1717	-1	280	-1	3039
547387_15007	10098	3359	979	599	404	673	474	1639	-1	125	-1	1846
547387_15008	12786	3729	1808	1559	586	819	576	1549	-1	344	-1	1816
547387_15009	9065	2096	1191	715	532	606	446	1032	-1	133	-1	2314
547387_15010	9545	1973	1636	1359	613	575	432	1475	-1	114	-1	1368
547387_15011	9209	2366	1120	1348	453	510	375	1382	-1	88	-1	1567
547387_15012	7261	2190	936	1292	233	303	212	552	-1	67	-1	1476
547387_15013	7810	1838	1496	1117	642	523	380	779	-1	75	-1	960
547387_15014	7740	1662	1232	844	345	317	240	1827	-1	80	-1	1193
547387_15015	13259	2189	3150	1355	1169	812	606	1869	-1	177	-1	1932
547387_15016	11838	2625	2493	1276	440	886	639	1646	-1	36	-1	1797
547387_15017	11084	2980	1742	1263	640	709	522	1566	-1	212	-1	1450
547387_15018	11471	2607	2051	996	556	1014	725	1657	-1	181	-1	1684
547387_15019	13719	3687	1548	1422	595	1049	769	2593	-1	169	-1	1887
547387_15020	11541	1788	2099	1254	459	837	592	2508	-1	112	-1	1892
547387_15021	12803	3022	1680	1070	338	1386	1002	2376	-1	152	-1	1777
547387_15022	6974	1718	686	736	686	448	320	692	-1	536	-1	1152
547387_15023	7011	1834	2052	250	87	198	138	1354	-1	95	-1	1003
547395_44001	10796	2029	1922	545	-1	409	-1	780	-1	-1	-1	5111
